"ID";"Persoonskenmerken";"RegioS";"Perioden";"BeroepsEnNietBeroepsbevolking_1";"Beroepsbevolking_2";"WerkzameBeroepsbevolking_3";"Werknemer_4";"Zelfstandige_5";"PositieInDeWerkkringOnbekend_6";"Beroepsniveau1_7";"Beroepsniveau2_8";"Beroepsniveau3_9";"Beroepsniveau4_10";"BeroepsniveauOnbekend_11";"WerklozeBeroepsbevolking_12";"Werkloosheidspercentage_13";"NietBeroepsbevolking_14";"BrutoArbeidsparticipatie_15";"NettoArbeidsparticipatie_16"
"579";"T009002";"GM1680";"2022JJ00";"      19";"      14";"      13";"      11";"       3";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     3.0";"       5";"    72.4";"    70.2"
"589";"T009002";"GM0358";"2022JJ00";"      24";"      19";"      19";"      16";"       3";"       0";"       1";"       7";"       3";"       7";"       0";"       1";"     3.0";"       5";"    79.5";"    77.1"
"599";"T009002";"GM0197";"2022JJ00";"      20";"      15";"      15";"      12";"       2";"       0";"       1";"       6";"       3";"       4";"       0";"       0";"     2.8";"       5";"    74.9";"    72.8"
"609";"T009002";"GM0059";"2022JJ00";"      21";"      15";"      15";"      12";"       3";"       0";"       1";"       7";"       3";"       3";"       0";"       0";"     3.2";"       5";"    74.6";"    72.2"
"619";"T009002";"GM0482";"2022JJ00";"      14";"      11";"      11";"       9";"       2";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     3.1";"       3";"    77.2";"    74.8"
"629";"T009002";"GM0613";"2022JJ00";"      19";"      15";"      14";"      12";"       2";"       0";"       1";"       5";"       3";"       5";"       0";"       0";"     3.0";"       4";"    77.9";"    75.6"
"639";"T009002";"GM0361";"2022JJ00";"      84";"      63";"      60";"      51";"      10";"       0";"       4";"      22";"      10";"      24";"       0";"       2";"     3.3";"      22";"    74.4";"    72.0"
"649";"T009002";"GM0141";"2022JJ00";"      55";"      39";"      38";"      32";"       6";"       0";"       4";"      16";"       7";"      11";"       0";"       1";"     3.8";"      15";"    72.3";"    69.6"
"659";"T009002";"GM0034";"2022JJ00";"     168";"     128";"     123";"     106";"      17";"       0";"      10";"      48";"      24";"      41";"       1";"       5";"     4.1";"      40";"    76.1";"    73.0"
"669";"T009002";"GM0484";"2022JJ00";"      84";"      66";"      64";"      54";"       9";"       0";"       4";"      26";"      12";"      21";"       0";"       2";"     3.1";"      19";"    77.8";"    75.5"
"679";"T009002";"GM1723";"2022JJ00";"       8";"       6";"       6";"       5";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     2.5";"       2";"    74.5";"    72.6"
"689";"T009002";"GM1959";"2022JJ00";"      42";"      32";"      31";"      26";"       6";"       0";"       3";"      14";"       6";"       8";"       0";"       1";"     2.6";"      10";"    76.9";"    74.9"
"699";"T009002";"GM0060";"2022JJ00";"       3";"       2";"       2";"       2";"       0";"       0";"       0";"       1";"       0";"       1";"       0";"       0";"     2.9";"       1";"    75.5";"    73.4"
"709";"T009002";"GM0307";"2022JJ00";"     120";"      94";"      91";"      77";"      14";"       0";"       5";"      28";"      15";"      43";"       0";"       3";"     3.3";"      26";"    78.4";"    75.9"
"719";"T009002";"GM0362";"2022JJ00";"      68";"      51";"      49";"      40";"       9";"       0";"       4";"      14";"       9";"      22";"       0";"       2";"     3.9";"      17";"    75.3";"    72.4"
"729";"T009002";"GM0363";"2022JJ00";"     714";"     546";"     520";"     401";"     119";"       0";"      28";"     143";"      83";"     266";"       0";"      26";"     4.8";"     168";"    76.5";"    72.8"
"739";"T009002";"GM0200";"2022JJ00";"     122";"      91";"      88";"      75";"      13";"       0";"       7";"      33";"      15";"      33";"       0";"       3";"     3.5";"      31";"    74.6";"    72.0"
"749";"T009002";"GM0202";"2022JJ00";"     127";"      95";"      91";"      77";"      14";"       0";"       7";"      31";"      15";"      37";"       0";"       4";"     4.5";"      32";"    74.6";"    71.3"
"759";"T009002";"GM0106";"2022JJ00";"      51";"      38";"      36";"      32";"       5";"       0";"       3";"      13";"       7";"      13";"       0";"       1";"     3.5";"      13";"    74.6";"    72.0"
"769";"T009002";"GM0743";"2022JJ00";"      13";"      10";"       9";"       8";"       2";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     2.9";"       3";"    75.4";"    73.2"
"779";"T009002";"GM0744";"2022JJ00";"       5";"       4";"       3";"       3";"       1";"       0";"       0";"       2";"       1";"       1";"       0";"       0";"     2.8";"       1";"    71.1";"    69.1"
"789";"T009002";"GM0308";"2022JJ00";"      17";"      13";"      12";"      10";"       2";"       0";"       1";"       4";"       2";"       5";"       0";"       0";"     3.3";"       4";"    74.1";"    71.7"
"799";"T009002";"GM0489";"2022JJ00";"      36";"      28";"      27";"      23";"       4";"       0";"       2";"       9";"       5";"      10";"       0";"       1";"     3.4";"       8";"    77.0";"    74.3"
"809";"T009002";"GM0203";"2022JJ00";"      43";"      34";"      33";"      27";"       5";"       0";"       3";"      15";"       6";"      10";"       0";"       1";"     2.9";"       9";"    79.5";"    77.3"
"819";"T009002";"GM0888";"2022JJ00";"      12";"       8";"       8";"       7";"       1";"       0";"       1";"       3";"       1";"       3";"       0";"       0";"     3.2";"       3";"    71.7";"    69.4"
"829";"T009002";"GM1954";"2022JJ00";"      27";"      19";"      18";"      16";"       3";"       0";"       1";"       8";"       4";"       5";"       0";"       1";"     2.9";"       8";"    71.5";"    69.4"
"839";"T009002";"GM0889";"2022JJ00";"      10";"       7";"       7";"       6";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     3.1";"       3";"    73.1";"    70.8"
"849";"T009002";"GM1945";"2022JJ00";"      26";"      19";"      18";"      15";"       3";"       0";"       2";"       7";"       3";"       6";"       0";"       1";"     3.0";"       7";"    72.3";"    70.2"
"859";"T009002";"GM1724";"2022JJ00";"      14";"      11";"      10";"       9";"       2";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     2.8";"       3";"    75.4";"    73.4"
"869";"T009002";"GM0893";"2022JJ00";"      10";"       7";"       7";"       6";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     3.2";"       3";"    73.3";"    71.0"
"879";"T009002";"GM0373";"2022JJ00";"      21";"      15";"      14";"      11";"       3";"       0";"       1";"       6";"       3";"       5";"       0";"       0";"     3.0";"       6";"    69.9";"    67.8"
"889";"T009002";"GM0748";"2022JJ00";"      51";"      36";"      35";"      30";"       5";"       0";"       3";"      15";"       6";"      11";"       0";"       1";"     3.6";"      14";"    72.0";"    69.5"
"899";"T009002";"GM1859";"2022JJ00";"      32";"      24";"      24";"      20";"       4";"       0";"       2";"      11";"       5";"       6";"       0";"       1";"     2.8";"       8";"    75.3";"    73.1"
"909";"T009002";"GM1721";"2022JJ00";"      24";"      18";"      18";"      15";"       3";"       0";"       1";"       7";"       3";"       6";"       0";"       0";"     2.7";"       6";"    76.8";"    74.7"
"919";"T009002";"GM0753";"2022JJ00";"      23";"      18";"      17";"      15";"       2";"       0";"       1";"       6";"       3";"       6";"       0";"       1";"     3.4";"       5";"    76.9";"    74.2"
"929";"T009002";"GM0209";"2022JJ00";"      20";"      15";"      15";"      13";"       2";"       0";"       1";"       6";"       3";"       5";"       0";"       0";"     3.0";"       5";"    76.7";"    74.4"
"939";"T009002";"GM0375";"2022JJ00";"      32";"      24";"      23";"      20";"       3";"       0";"       2";"      10";"       4";"       7";"       0";"       1";"     3.6";"       8";"    75.2";"    72.5"
"949";"T009002";"GM0310";"2022JJ00";"      31";"      23";"      22";"      18";"       4";"       0";"       1";"       7";"       4";"       9";"       0";"       1";"     3.3";"       8";"    75.0";"    72.5"
"959";"T009002";"GM1728";"2022JJ00";"      15";"      12";"      12";"      10";"       2";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     2.7";"       4";"    76.5";"    74.5"
"969";"T009002";"GM0376";"2022JJ00";"       9";"       6";"       6";"       5";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     2.9";"       2";"    72.9";"    70.8"
"979";"T009002";"GM0377";"2022JJ00";"      16";"      12";"      11";"       9";"       2";"       0";"       1";"       4";"       2";"       5";"       0";"       0";"     3.1";"       4";"    73.6";"    71.3"
"989";"T009002";"GM1901";"2022JJ00";"      26";"      20";"      20";"      17";"       3";"       0";"       1";"       8";"       4";"       6";"       0";"       1";"     2.7";"       6";"    77.7";"    75.5"
"999";"T009002";"GM0755";"2022JJ00";"       8";"       6";"       6";"       5";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     2.7";"       2";"    78.3";"    76.2"
"1009";"T009002";"GM1681";"2022JJ00";"      19";"      14";"      13";"      11";"       2";"       0";"       1";"       6";"       2";"       4";"       0";"       0";"     3.0";"       5";"    71.7";"    69.5"
"1019";"T009002";"GM0147";"2022JJ00";"      17";"      13";"      13";"      11";"       2";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     2.9";"       4";"    76.4";"    74.2"
"1029";"T009002";"GM0654";"2022JJ00";"      17";"      13";"      13";"      10";"       2";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     2.6";"       4";"    76.3";"    74.4"
"1039";"T009002";"GM0757";"2022JJ00";"      25";"      19";"      18";"      15";"       3";"       0";"       1";"       7";"       3";"       6";"       0";"       1";"     3.1";"       6";"    75.8";"    73.4"
"1049";"T009002";"GM0758";"2022JJ00";"     140";"     106";"     102";"      88";"      14";"       0";"       9";"      36";"      18";"      40";"       0";"       4";"     3.6";"      34";"    75.8";"    73.1"
"1059";"T009002";"GM0501";"2022JJ00";"      13";"      10";"      10";"       8";"       1";"       0";"       1";"       3";"       2";"       4";"       0";"       0";"     2.9";"       3";"    75.9";"    73.8"
"1069";"T009002";"GM1876";"2022JJ00";"      27";"      20";"      19";"      16";"       4";"       0";"       2";"       9";"       4";"       6";"       0";"       1";"     2.9";"       7";"    74.5";"    72.3"
"1079";"T009002";"GM0213";"2022JJ00";"      15";"      11";"      11";"       9";"       2";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     2.9";"       4";"    74.3";"    72.2"
"1089";"T009002";"GM0899";"2022JJ00";"      21";"      14";"      14";"      12";"       2";"       0";"       1";"       6";"       3";"       3";"       1";"       0";"     3.5";"       7";"    68.2";"    65.8"
"1099";"T009002";"GM0312";"2022JJ00";"      11";"       9";"       8";"       7";"       1";"       0";"       1";"       2";"       1";"       4";"       0";"       0";"     2.7";"       2";"    77.8";"    75.7"
"1109";"T009002";"GM0313";"2022JJ00";"      16";"      13";"      13";"      11";"       2";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     2.6";"       3";"    78.7";"    76.7"
"1119";"T009002";"GM0214";"2022JJ00";"      21";"      16";"      15";"      12";"       3";"       0";"       1";"       6";"       3";"       5";"       0";"       0";"     2.8";"       5";"    75.7";"    73.5"
"1129";"T009002";"GM0502";"2022JJ00";"      50";"      37";"      35";"      30";"       5";"       0";"       3";"      13";"       6";"      14";"       0";"       1";"     3.9";"      14";"    73.2";"    70.3"
"1139";"T009002";"GM0383";"2022JJ00";"      26";"      20";"      19";"      16";"       3";"       0";"       1";"       7";"       3";"       8";"       0";"       1";"     2.8";"       6";"    75.5";"    73.4"
"1149";"T009002";"GM0109";"2022JJ00";"      26";"      19";"      18";"      15";"       3";"       0";"       2";"       8";"       4";"       4";"       1";"       1";"     3.0";"       7";"    71.5";"    69.3"
"1159";"T009002";"GM1706";"2022JJ00";"      15";"      11";"      11";"       9";"       2";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     3.0";"       4";"    73.0";"    70.9"
"1169";"T009002";"GM0216";"2022JJ00";"      22";"      17";"      16";"      14";"       2";"       0";"       1";"       6";"       3";"       6";"       0";"       1";"     3.4";"       5";"    75.5";"    72.9"
"1179";"T009002";"GM0148";"2022JJ00";"      21";"      17";"      16";"      14";"       3";"       0";"       1";"       7";"       3";"       4";"       0";"       0";"     2.5";"       5";"    78.1";"    76.1"
"1189";"T009002";"GM1891";"2022JJ00";"      14";"      10";"      10";"       8";"       2";"       0";"       1";"       4";"       2";"       2";"       1";"       0";"     3.5";"       4";"    73.5";"    70.9"
"1199";"T009002";"GM0503";"2022JJ00";"      84";"      61";"      58";"      51";"       8";"       0";"       5";"      17";"      10";"      26";"       0";"       3";"     4.5";"      23";"    72.6";"    69.3"
"1209";"T009002";"GM0762";"2022JJ00";"      24";"      18";"      18";"      15";"       3";"       0";"       2";"       7";"       3";"       6";"       0";"       1";"     3.0";"       6";"    75.6";"    73.3"
"1219";"T009002";"GM0150";"2022JJ00";"      76";"      57";"      55";"      48";"       8";"       0";"       4";"      21";"       9";"      21";"       0";"       2";"     3.4";"      19";"    75.0";"    72.4"
"1229";"T009002";"GM0384";"2022JJ00";"      25";"      19";"      19";"      16";"       3";"       0";"       1";"       6";"       3";"       8";"       0";"       1";"     4.2";"       6";"    76.8";"    73.6"
"1239";"T009002";"GM1980";"2022JJ00";"      65";"      49";"      48";"      41";"       7";"       0";"       4";"      20";"       9";"      15";"       0";"       1";"     2.9";"      15";"    76.1";"    73.9"
"1249";"T009002";"GM1774";"2022JJ00";"      20";"      15";"      15";"      13";"       2";"       0";"       1";"       7";"       3";"       4";"       0";"       0";"     2.7";"       5";"    76.8";"    74.8"
"1259";"T009002";"GM0221";"2022JJ00";"       8";"       6";"       6";"       5";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     3.5";"       3";"    68.9";"    66.5"
"1269";"T009002";"GM0222";"2022JJ00";"      44";"      33";"      32";"      27";"       5";"       0";"       2";"      13";"       6";"      10";"       0";"       1";"     3.3";"      11";"    74.9";"    72.4"
"1279";"T009002";"GM0766";"2022JJ00";"      20";"      15";"      15";"      13";"       2";"       0";"       1";"       6";"       3";"       5";"       0";"       0";"     2.9";"       5";"    76.4";"    74.2"
"1289";"T009002";"GM0505";"2022JJ00";"      90";"      66";"      63";"      54";"       9";"       0";"       5";"      24";"      12";"      20";"       1";"       2";"     3.8";"      24";"    72.9";"    70.2"
"1299";"T009002";"GM0498";"2022JJ00";"      15";"      11";"      11";"       9";"       2";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     2.8";"       4";"    75.8";"    73.7"
"1309";"T009002";"GM1719";"2022JJ00";"      21";"      16";"      15";"      13";"       2";"       0";"       1";"       7";"       3";"       4";"       0";"       0";"     2.8";"       5";"    75.8";"    73.6"
"1319";"T009002";"GM0303";"2022JJ00";"      32";"      24";"      24";"      20";"       4";"       0";"       2";"      10";"       4";"       7";"       1";"       1";"     3.0";"       8";"    76.4";"    74.1"
"1329";"T009002";"GM0225";"2022JJ00";"      14";"      11";"      11";"       9";"       2";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     2.8";"       3";"    76.4";"    74.2"
"1339";"T009002";"GM0226";"2022JJ00";"      19";"      15";"      14";"      12";"       2";"       0";"       1";"       5";"       3";"       5";"       0";"       0";"     3.3";"       5";"    76.6";"    74.0"
"1349";"T009002";"GM1711";"2022JJ00";"      24";"      17";"      16";"      13";"       3";"       0";"       1";"       7";"       3";"       5";"       0";"       1";"     3.3";"       7";"    70.1";"    67.8"
"1359";"T009002";"GM0385";"2022JJ00";"      27";"      21";"      20";"      16";"       4";"       0";"       2";"       8";"       4";"       6";"       0";"       1";"     2.8";"       7";"    75.7";"    73.6"
"1369";"T009002";"GM0228";"2022JJ00";"      88";"      67";"      65";"      56";"      10";"       0";"       5";"      24";"      12";"      24";"       0";"       2";"     3.0";"      20";"    76.8";"    74.5"
"1379";"T009002";"GM0317";"2022JJ00";"       7";"       5";"       5";"       4";"       1";"       0";"       0";"       2";"       1";"       2";"       0";"       0";"     2.9";"       2";"    76.3";"    74.1"
"1389";"T009002";"GM1979";"2022JJ00";"      33";"      23";"      23";"      19";"       4";"       0";"       2";"      11";"       4";"       5";"       0";"       1";"     3.6";"      10";"    70.5";"    68.0"
"1399";"T009002";"GM0770";"2022JJ00";"      14";"      11";"      11";"       9";"       2";"       0";"       1";"       4";"       2";"       4";"       0";"       0";"     2.7";"       3";"    76.6";"    74.6"
"1409";"T009002";"GM1903";"2022JJ00";"      19";"      14";"      13";"      11";"       2";"       0";"       1";"       5";"       2";"       5";"       0";"       0";"     2.8";"       5";"    72.8";"    70.8"
"1419";"T009002";"GM0772";"2022JJ00";"     186";"     140";"     135";"     118";"      17";"       0";"      10";"      42";"      20";"      62";"       0";"       5";"     3.8";"      46";"    75.2";"    72.3"
"1429";"T009002";"GM0230";"2022JJ00";"      17";"      13";"      13";"      11";"       2";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     2.8";"       4";"    77.7";"    75.6"
"1439";"T009002";"GM0114";"2022JJ00";"      80";"      56";"      54";"      47";"       7";"       0";"       6";"      27";"      11";"      11";"       0";"       2";"     3.4";"      24";"    69.9";"    67.5"
"1449";"T009002";"GM0388";"2022JJ00";"      14";"      10";"      10";"       8";"       2";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     3.2";"       4";"    74.0";"    71.6"
"1459";"T009002";"GM0153";"2022JJ00";"     123";"      89";"      86";"      75";"      11";"       0";"      10";"      35";"      13";"      28";"       0";"       4";"     4.2";"      34";"    72.5";"    69.4"
"1469";"T009002";"GM0232";"2022JJ00";"      24";"      18";"      17";"      14";"       3";"       0";"       1";"       7";"       3";"       5";"       0";"       1";"     3.0";"       6";"    74.8";"    72.6"
"1479";"T009002";"GM0233";"2022JJ00";"      19";"      15";"      14";"      11";"       3";"       0";"       1";"       5";"       3";"       5";"       0";"       0";"     2.8";"       5";"    75.8";"    73.6"
"1489";"T009002";"GM0777";"2022JJ00";"      33";"      25";"      24";"      20";"       3";"       0";"       2";"       9";"       5";"       7";"       1";"       1";"     3.3";"       8";"    74.9";"    72.4"
"1499";"T009002";"GM1940";"2022JJ00";"      38";"      28";"      27";"      22";"       5";"       0";"       2";"      11";"       5";"       8";"       1";"       1";"     3.0";"      10";"    74.5";"    72.3"
"1509";"T009002";"GM0779";"2022JJ00";"      16";"      13";"      12";"      10";"       2";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     2.8";"       4";"    76.7";"    74.6"
"1519";"T009002";"GM1771";"2022JJ00";"      30";"      22";"      22";"      18";"       3";"       0";"       2";"       8";"       4";"       8";"       0";"       1";"     3.2";"       8";"    74.3";"    71.9"
"1529";"T009002";"GM1652";"2022JJ00";"      23";"      18";"      17";"      14";"       3";"       0";"       1";"       7";"       3";"       5";"       0";"       0";"     2.8";"       6";"    76.2";"    74.1"
"1539";"T009002";"GM0907";"2022JJ00";"      13";"       9";"       9";"       8";"       1";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     3.0";"       3";"    73.4";"    71.2"
"1549";"T009002";"GM0784";"2022JJ00";"      19";"      15";"      14";"      12";"       2";"       0";"       1";"       6";"       3";"       4";"       0";"       0";"     2.9";"       5";"    76.1";"    73.9"
"1559";"T009002";"GM1924";"2022JJ00";"      37";"      28";"      28";"      23";"       4";"       0";"       2";"      11";"       6";"       8";"       1";"       1";"     2.7";"       9";"    76.1";"    74.1"
"1569";"T009002";"GM0664";"2022JJ00";"      29";"      21";"      21";"      18";"       3";"       0";"       2";"       9";"       4";"       6";"       0";"       1";"     2.8";"       7";"    75.2";"    73.1"
"1579";"T009002";"GM0785";"2022JJ00";"      17";"      13";"      13";"      11";"       2";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     2.9";"       5";"    74.1";"    71.9"
"1589";"T009002";"GM1942";"2022JJ00";"      42";"      32";"      31";"      25";"       6";"       0";"       2";"       9";"       5";"      15";"       0";"       1";"     3.3";"      10";"    76.9";"    74.4"
"1599";"T009002";"GM0512";"2022JJ00";"      28";"      21";"      21";"      17";"       3";"       0";"       2";"       7";"       4";"       8";"       0";"       1";"     3.4";"       7";"    75.6";"    73.0"
"1609";"T009002";"GM0513";"2022JJ00";"      56";"      42";"      40";"      35";"       6";"       0";"       3";"      14";"       8";"      16";"       0";"       1";"     3.6";"      14";"    74.9";"    72.3"
"1619";"T009002";"GM0518";"2022JJ00";"     427";"     302";"     288";"     230";"      59";"       0";"      19";"      98";"      51";"     121";"       0";"      14";"     4.7";"     125";"    70.7";"    67.4"
"1629";"T009002";"GM0014";"2022JJ00";"     191";"     144";"     137";"     121";"      16";"       0";"      12";"      45";"      23";"      57";"       0";"       7";"     4.9";"      47";"    75.4";"    71.7"
"1639";"T009002";"GM1729";"2022JJ00";"      10";"       7";"       7";"       6";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     2.9";"       3";"    69.2";"    67.2"
"1649";"T009002";"GM0158";"2022JJ00";"      18";"      13";"      13";"      11";"       2";"       0";"       1";"       6";"       3";"       3";"       0";"       0";"     2.9";"       4";"    74.7";"    72.6"
"1659";"T009002";"GM0392";"2022JJ00";"     123";"      94";"      90";"      74";"      16";"       0";"       6";"      27";"      16";"      41";"       0";"       3";"     3.6";"      29";"    76.4";"    73.7"
"1669";"T009002";"GM0394";"2022JJ00";"     121";"      94";"      91";"      78";"      12";"       0";"       7";"      37";"      16";"      31";"       0";"       3";"     3.5";"      27";"    77.6";"    74.9"
"1679";"T009002";"GM1655";"2022JJ00";"      23";"      17";"      16";"      14";"       3";"       0";"       1";"       8";"       3";"       4";"       0";"       1";"     3.1";"       6";"    74.1";"    71.8"
"1689";"T009002";"GM0160";"2022JJ00";"      45";"      35";"      34";"      29";"       5";"       0";"       3";"      18";"       6";"       6";"       0";"       1";"     2.8";"      10";"    77.6";"    75.4"
"1699";"T009002";"GM0243";"2022JJ00";"      36";"      27";"      26";"      22";"       4";"       0";"       2";"      10";"       5";"       9";"       0";"       1";"     3.2";"       9";"    76.0";"    73.6"
"1709";"T009002";"GM0523";"2022JJ00";"      13";"      10";"      10";"       9";"       2";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     2.7";"       3";"    78.0";"    75.9"
"1719";"T009002";"GM0072";"2022JJ00";"      12";"       8";"       8";"       7";"       1";"       0";"       1";"       3";"       1";"       2";"       0";"       0";"     3.5";"       3";"    71.2";"    68.7"
"1729";"T009002";"GM0244";"2022JJ00";"       9";"       7";"       7";"       6";"       1";"       0";"       1";"       2";"       1";"       2";"       0";"       0";"     2.9";"       2";"    76.8";"    74.5"
"1739";"T009002";"GM0396";"2022JJ00";"      29";"      21";"      21";"      18";"       3";"       0";"       2";"       7";"       4";"       8";"       0";"       1";"     3.3";"       7";"    74.1";"    71.6"
"1749";"T009002";"GM0397";"2022JJ00";"      18";"      14";"      13";"      11";"       3";"       0";"       1";"       4";"       2";"       6";"       0";"       0";"     3.1";"       5";"    74.4";"    72.1"
"1759";"T009002";"GM0246";"2022JJ00";"      14";"      10";"      10";"       8";"       2";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     2.8";"       3";"    75.9";"    73.8"
"1769";"T009002";"GM0074";"2022JJ00";"      38";"      28";"      27";"      23";"       4";"       0";"       3";"      12";"       5";"       7";"       0";"       1";"     3.4";"      10";"    74.7";"    72.2"
"1779";"T009002";"GM0917";"2022JJ00";"      66";"      44";"      42";"      36";"       6";"       0";"       4";"      19";"       8";"      11";"       1";"       2";"     4.1";"      22";"    66.5";"    63.8"
"1789";"T009002";"GM1658";"2022JJ00";"      12";"       9";"       9";"       7";"       1";"       0";"       1";"       3";"       2";"       3";"       0";"       0";"     2.7";"       3";"    74.6";"    72.5"
"1799";"T009002";"GM0399";"2022JJ00";"      17";"      13";"      13";"      11";"       2";"       0";"       1";"       5";"       2";"       5";"       0";"       0";"     2.9";"       4";"    74.6";"    72.4"
"1809";"T009002";"GM0400";"2022JJ00";"      41";"      30";"      29";"      24";"       4";"       0";"       3";"      13";"       6";"       6";"       1";"       1";"     3.6";"      12";"    71.8";"    69.3"
"1819";"T009002";"GM0163";"2022JJ00";"      26";"      20";"      20";"      17";"       3";"       0";"       2";"       9";"       4";"       5";"       0";"       1";"     2.6";"       6";"    76.9";"    74.9"
"1829";"T009002";"GM0530";"2022JJ00";"      31";"      22";"      22";"      18";"       3";"       0";"       2";"       9";"       4";"       6";"       1";"       1";"     3.4";"       8";"    73.2";"    70.7"
"1839";"T009002";"GM0794";"2022JJ00";"      72";"      54";"      52";"      44";"       8";"       0";"       5";"      22";"       8";"      17";"       0";"       2";"     3.6";"      18";"    74.8";"    72.1"
"1849";"T009002";"GM0531";"2022JJ00";"      23";"      18";"      17";"      15";"       2";"       0";"       1";"       6";"       3";"       6";"       0";"       1";"     2.9";"       5";"    79.2";"    76.9"
"1859";"T009002";"GM0164";"2022JJ00";"      62";"      47";"      45";"      39";"       6";"       0";"       4";"      18";"       8";"      15";"       0";"       2";"     3.5";"      15";"    75.5";"    72.8"
"1869";"T009002";"GM0796";"2022JJ00";"     120";"      92";"      89";"      74";"      15";"       0";"       7";"      27";"      14";"      40";"       0";"       3";"     3.5";"      28";"    76.5";"    73.8"
"1879";"T009002";"GM0252";"2022JJ00";"      12";"       9";"       9";"       8";"       1";"       0";"       1";"       3";"       2";"       3";"       0";"       0";"     3.0";"       3";"    75.5";"    73.2"
"1889";"T009002";"GM0797";"2022JJ00";"      34";"      26";"      25";"      21";"       4";"       0";"       2";"      10";"       5";"       8";"       0";"       1";"     3.0";"       8";"    76.3";"    74.0"
"1899";"T009002";"GM0534";"2022JJ00";"      17";"      13";"      12";"      11";"       2";"       0";"       1";"       5";"       2";"       3";"       1";"       0";"     3.0";"       4";"    76.5";"    74.2"
"1909";"T009002";"GM0798";"2022JJ00";"      12";"       9";"       9";"       7";"       1";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     2.6";"       3";"    76.6";"    74.6"
"1919";"T009002";"GM0402";"2022JJ00";"      68";"      52";"      50";"      41";"       9";"       0";"       3";"      15";"       8";"      24";"       0";"       2";"     3.4";"      16";"    75.9";"    73.3"
"1929";"T009002";"GM1963";"2022JJ00";"      65";"      49";"      48";"      41";"       7";"       0";"       3";"      20";"       9";"      15";"       1";"       1";"     2.7";"      16";"    75.7";"    73.6"
"1939";"T009002";"GM1735";"2022JJ00";"      26";"      20";"      19";"      16";"       3";"       0";"       2";"       7";"       3";"       7";"       0";"       1";"     2.8";"       6";"    76.3";"    74.1"
"1949";"T009002";"GM1966";"2022JJ00";"      35";"      25";"      25";"      20";"       4";"       0";"       2";"      11";"       5";"       7";"       0";"       1";"     3.2";"      10";"    72.1";"    69.8"
"1959";"T009002";"GM1911";"2022JJ00";"      37";"      28";"      27";"      22";"       5";"       0";"       2";"      11";"       5";"       7";"       0";"       1";"     2.9";"       9";"    74.7";"    72.5"
"1969";"T009002";"GM0118";"2022JJ00";"      40";"      30";"      29";"      25";"       4";"       0";"       3";"      12";"       6";"       7";"       1";"       1";"     3.2";"      10";"    74.5";"    72.1"
"1979";"T009002";"GM0405";"2022JJ00";"      56";"      41";"      40";"      34";"       6";"       0";"       4";"      16";"       7";"      13";"       0";"       1";"     3.4";"      15";"    73.8";"    71.3"
"1989";"T009002";"GM1507";"2022JJ00";"      33";"      25";"      25";"      21";"       3";"       0";"       2";"      11";"       4";"       7";"       0";"       1";"     2.9";"       7";"    77.7";"    75.4"
"1999";"T009002";"GM0321";"2022JJ00";"      38";"      30";"      29";"      25";"       4";"       0";"       2";"       9";"       5";"      13";"       0";"       1";"     2.8";"       9";"    77.5";"    75.2"
"2009";"T009002";"GM0406";"2022JJ00";"      30";"      22";"      21";"      18";"       4";"       0";"       2";"       8";"       4";"       8";"       0";"       1";"     3.2";"       8";"    72.5";"    70.2"
"2019";"T009002";"GM0677";"2022JJ00";"      20";"      14";"      14";"      11";"       3";"       0";"       1";"       6";"       3";"       4";"       0";"       0";"     2.8";"       6";"    69.8";"    67.9"
"2029";"T009002";"GM0353";"2022JJ00";"      25";"      20";"      19";"      16";"       3";"       0";"       1";"       7";"       3";"       7";"       0";"       1";"     3.0";"       6";"    77.8";"    75.4"
